domainID,siteID,plotID,sampleID,nlcdClass,decimalLatitude,decimalLongitude,elevation,collectDate,year,month,day,dayOfYear,totalSampledArea,lifeStage,acceptedTaxonID,rawCount,estimatedCount,allSpeciesTotal
D01,BART,BART_010,BART_010.20170731,deciduousForest,44.0511,-71.267766,413,2017-07-31T18:25Z,2017,7,31,212,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_010,BART_010.20170828,deciduousForest,44.0511,-71.267766,413,2017-08-28T18:11Z,2017,8,28,240,160,Adult,IXOSCA,0,0,0
D01,BART,BART_010,BART_010.20170828,deciduousForest,44.0511,-71.267766,413,2017-08-28T18:11Z,2017,8,28,240,160,Larva,IXOSCA,0,0,0
D01,BART,BART_010,BART_010.20170828,deciduousForest,44.0511,-71.267766,413,2017-08-28T18:11Z,2017,8,28,240,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_010,BART_010.20180501,deciduousForest,44.0511,-71.267766,413,2018-05-01T18:42Z,2018,5,1,121,160,Adult,IXOSCA,0,0,0
D01,BART,BART_010,BART_010.20180501,deciduousForest,44.0511,-71.267766,413,2018-05-01T18:42Z,2018,5,1,121,160,Larva,IXOSCA,0,0,0
D01,BART,BART_010,BART_010.20180501,deciduousForest,44.0511,-71.267766,413,2018-05-01T18:42Z,2018,5,1,121,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_010,BART_010.20180612,deciduousForest,44.0511,-71.267766,413,2018-06-12T15:39Z,2018,6,12,163,160,Adult,IXOSCA,0,0,0
D01,BART,BART_010,BART_010.20180612,deciduousForest,44.0511,-71.267766,413,2018-06-12T15:39Z,2018,6,12,163,160,Larva,IXOSCA,0,0,0
D01,BART,BART_010,BART_010.20180612,deciduousForest,44.0511,-71.267766,413,2018-06-12T15:39Z,2018,6,12,163,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_010,BART_010.20180905,deciduousForest,44.0511,-71.267766,413,2018-09-05T14:55Z,2018,9,5,248,164,Adult,IXOSCA,0,0,0
D01,BART,BART_010,BART_010.20180905,deciduousForest,44.0511,-71.267766,413,2018-09-05T14:55Z,2018,9,5,248,164,Larva,IXOSCA,0,0,0
D01,BART,BART_010,BART_010.20180905,deciduousForest,44.0511,-71.267766,413,2018-09-05T14:55Z,2018,9,5,248,164,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20140602,mixedForest,44.048783,-71.295353,399.5,2014-06-02T18:32Z,2014,6,2,153,160,Adult,IXOSCA,0,0,1
D01,BART,BART_011,BART_011.20140602,mixedForest,44.048783,-71.295353,399.5,2014-06-02T18:32Z,2014,6,2,153,160,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20140602,mixedForest,44.048783,-71.295353,399.5,2014-06-02T18:32Z,2014,6,2,153,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20140714,mixedForest,44.048783,-71.295353,399.5,2014-07-14T20:06Z,2014,7,14,195,167,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20140714,mixedForest,44.048783,-71.295353,399.5,2014-07-14T20:06Z,2014,7,14,195,167,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20140714,mixedForest,44.048783,-71.295353,399.5,2014-07-14T20:06Z,2014,7,14,195,167,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20140807,mixedForest,44.048783,-71.295353,399.5,2014-08-07T12:00Z,2014,8,7,219,165,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20140807,mixedForest,44.048783,-71.295353,399.5,2014-08-07T12:00Z,2014,8,7,219,165,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20140807,mixedForest,44.048783,-71.295353,399.5,2014-08-07T12:00Z,2014,8,7,219,165,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20140827,mixedForest,44.048783,-71.295353,399.5,2014-08-27T17:45Z,2014,8,27,239,163,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20140827,mixedForest,44.048783,-71.295353,399.5,2014-08-27T17:45Z,2014,8,27,239,163,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20140827,mixedForest,44.048783,-71.295353,399.5,2014-08-27T17:45Z,2014,8,27,239,163,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20140924,mixedForest,44.048783,-71.295353,399.5,2014-09-24T13:13Z,2014,9,24,267,163,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20140924,mixedForest,44.048783,-71.295353,399.5,2014-09-24T13:13Z,2014,9,24,267,163,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20140924,mixedForest,44.048783,-71.295353,399.5,2014-09-24T13:13Z,2014,9,24,267,163,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20141009,mixedForest,44.048783,-71.295353,399.5,2014-10-09T16:50Z,2014,10,9,282,162,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20141009,mixedForest,44.048783,-71.295353,399.5,2014-10-09T16:50Z,2014,10,9,282,162,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20141009,mixedForest,44.048783,-71.295353,399.5,2014-10-09T16:50Z,2014,10,9,282,162,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20150520,mixedForest,44.048783,-71.295353,399.5,2015-05-20T19:20Z,2015,5,20,140,160,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20150520,mixedForest,44.048783,-71.295353,399.5,2015-05-20T19:20Z,2015,5,20,140,160,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20150520,mixedForest,44.048783,-71.295353,399.5,2015-05-20T19:20Z,2015,5,20,140,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20150610,mixedForest,44.048783,-71.295353,399.5,2015-06-10T16:55Z,2015,6,10,161,160,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20150610,mixedForest,44.048783,-71.295353,399.5,2015-06-10T16:55Z,2015,6,10,161,160,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20150610,mixedForest,44.048783,-71.295353,399.5,2015-06-10T16:55Z,2015,6,10,161,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20150630,mixedForest,44.048783,-71.295353,399.5,2015-06-30T13:21Z,2015,6,30,181,160,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20150630,mixedForest,44.048783,-71.295353,399.5,2015-06-30T13:21Z,2015,6,30,181,160,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20150630,mixedForest,44.048783,-71.295353,399.5,2015-06-30T13:21Z,2015,6,30,181,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20150723,mixedForest,44.048783,-71.295353,399.5,2015-07-23T14:37Z,2015,7,23,204,160,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20150723,mixedForest,44.048783,-71.295353,399.5,2015-07-23T14:37Z,2015,7,23,204,160,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20150723,mixedForest,44.048783,-71.295353,399.5,2015-07-23T14:37Z,2015,7,23,204,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20150810,mixedForest,44.048783,-71.295353,399.5,2015-08-10T21:07Z,2015,8,10,222,165,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20150810,mixedForest,44.048783,-71.295353,399.5,2015-08-10T21:07Z,2015,8,10,222,165,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20150810,mixedForest,44.048783,-71.295353,399.5,2015-08-10T21:07Z,2015,8,10,222,165,Nymph,IXOSCA,0,0,1
D01,BART,BART_011,BART_011.20150901,mixedForest,44.048783,-71.295353,399.5,2015-09-01T19:18Z,2015,9,1,244,170,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20150901,mixedForest,44.048783,-71.295353,399.5,2015-09-01T19:18Z,2015,9,1,244,170,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20150901,mixedForest,44.048783,-71.295353,399.5,2015-09-01T19:18Z,2015,9,1,244,170,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160503,mixedForest,44.048783,-71.295353,399.5,2016-05-03T19:41Z,2016,5,3,124,160,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160503,mixedForest,44.048783,-71.295353,399.5,2016-05-03T19:41Z,2016,5,3,124,160,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160503,mixedForest,44.048783,-71.295353,399.5,2016-05-03T19:41Z,2016,5,3,124,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160523,mixedForest,44.048783,-71.295353,399.5,2016-05-23T18:00Z,2016,5,23,144,160,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160523,mixedForest,44.048783,-71.295353,399.5,2016-05-23T18:00Z,2016,5,23,144,160,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160523,mixedForest,44.048783,-71.295353,399.5,2016-05-23T18:00Z,2016,5,23,144,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160613,mixedForest,44.048783,-71.295353,399.5,2016-06-13T17:58Z,2016,6,13,165,160,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160613,mixedForest,44.048783,-71.295353,399.5,2016-06-13T17:58Z,2016,6,13,165,160,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160613,mixedForest,44.048783,-71.295353,399.5,2016-06-13T17:58Z,2016,6,13,165,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160705,mixedForest,44.048783,-71.295353,399.5,2016-07-05T19:28Z,2016,7,5,187,160,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160705,mixedForest,44.048783,-71.295353,399.5,2016-07-05T19:28Z,2016,7,5,187,160,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160705,mixedForest,44.048783,-71.295353,399.5,2016-07-05T19:28Z,2016,7,5,187,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160725,mixedForest,44.048783,-71.295353,399.5,2016-07-25T07:53Z,2016,7,25,207,160,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160725,mixedForest,44.048783,-71.295353,399.5,2016-07-25T07:53Z,2016,7,25,207,160,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160725,mixedForest,44.048783,-71.295353,399.5,2016-07-25T07:53Z,2016,7,25,207,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160815,mixedForest,44.048783,-71.295353,399.5,2016-08-15T18:28Z,2016,8,15,228,160,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160815,mixedForest,44.048783,-71.295353,399.5,2016-08-15T18:28Z,2016,8,15,228,160,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160815,mixedForest,44.048783,-71.295353,399.5,2016-08-15T18:28Z,2016,8,15,228,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160907,mixedForest,44.048783,-71.295353,399.5,2016-09-07T12:00Z,2016,9,7,251,170,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160907,mixedForest,44.048783,-71.295353,399.5,2016-09-07T12:00Z,2016,9,7,251,170,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160907,mixedForest,44.048783,-71.295353,399.5,2016-09-07T12:00Z,2016,9,7,251,170,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160926,mixedForest,44.048783,-71.295353,399.5,2016-09-26T19:18Z,2016,9,26,270,80,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160926,mixedForest,44.048783,-71.295353,399.5,2016-09-26T19:18Z,2016,9,26,270,80,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20160926,mixedForest,44.048783,-71.295353,399.5,2016-09-26T19:18Z,2016,9,26,270,80,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20161017,mixedForest,44.048783,-71.295353,399.5,2016-10-17T20:41Z,2016,10,17,291,160,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20161017,mixedForest,44.048783,-71.295353,399.5,2016-10-17T20:41Z,2016,10,17,291,160,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20161017,mixedForest,44.048783,-71.295353,399.5,2016-10-17T20:41Z,2016,10,17,291,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20161108,mixedForest,44.048783,-71.295353,399.5,2016-11-08T14:23Z,2016,11,8,313,160,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20161108,mixedForest,44.048783,-71.295353,399.5,2016-11-08T14:23Z,2016,11,8,313,160,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20161108,mixedForest,44.048783,-71.295353,399.5,2016-11-08T14:23Z,2016,11,8,313,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20170607,mixedForest,44.048783,-71.295353,399.5,2017-06-07T12:28Z,2017,6,7,158,157,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20170607,mixedForest,44.048783,-71.295353,399.5,2017-06-07T12:28Z,2017,6,7,158,157,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20170607,mixedForest,44.048783,-71.295353,399.5,2017-06-07T12:28Z,2017,6,7,158,157,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20170717,mixedForest,44.048783,-71.295353,399.5,2017-07-17T18:17Z,2017,7,17,198,160,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20170717,mixedForest,44.048783,-71.295353,399.5,2017-07-17T18:17Z,2017,7,17,198,160,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20170717,mixedForest,44.048783,-71.295353,399.5,2017-07-17T18:17Z,2017,7,17,198,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20170731,mixedForest,44.048783,-71.295353,399.5,2017-07-31T15:10Z,2017,7,31,212,160,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20170731,mixedForest,44.048783,-71.295353,399.5,2017-07-31T15:10Z,2017,7,31,212,160,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20170731,mixedForest,44.048783,-71.295353,399.5,2017-07-31T15:10Z,2017,7,31,212,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20170829,mixedForest,44.048783,-71.295353,399.5,2017-08-29T13:38Z,2017,8,29,241,160,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20170829,mixedForest,44.048783,-71.295353,399.5,2017-08-29T13:38Z,2017,8,29,241,160,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20170829,mixedForest,44.048783,-71.295353,399.5,2017-08-29T13:38Z,2017,8,29,241,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20180501,mixedForest,44.048783,-71.295353,399.5,2018-05-01T16:26Z,2018,5,1,121,147,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20180501,mixedForest,44.048783,-71.295353,399.5,2018-05-01T16:26Z,2018,5,1,121,147,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20180501,mixedForest,44.048783,-71.295353,399.5,2018-05-01T16:26Z,2018,5,1,121,147,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20180611,mixedForest,44.048783,-71.295353,399.5,2018-06-11T17:10Z,2018,6,11,162,140,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20180611,mixedForest,44.048783,-71.295353,399.5,2018-06-11T17:10Z,2018,6,11,162,140,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20180611,mixedForest,44.048783,-71.295353,399.5,2018-06-11T17:10Z,2018,6,11,162,140,Nymph,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20180905,mixedForest,44.048783,-71.295353,399.5,2018-09-05T16:26Z,2018,9,5,248,164,Adult,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20180905,mixedForest,44.048783,-71.295353,399.5,2018-09-05T16:26Z,2018,9,5,248,164,Larva,IXOSCA,0,0,0
D01,BART,BART_011,BART_011.20180905,mixedForest,44.048783,-71.295353,399.5,2018-09-05T16:26Z,2018,9,5,248,164,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20140515,mixedForest,44.042149,-71.271603,455,2014-05-15T13:45Z,2014,5,15,135,160,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20140515,mixedForest,44.042149,-71.271603,455,2014-05-15T13:45Z,2014,5,15,135,160,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20140515,mixedForest,44.042149,-71.271603,455,2014-05-15T13:45Z,2014,5,15,135,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20140602,mixedForest,44.042149,-71.271603,455,2014-06-02T18:35Z,2014,6,2,153,165,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20140602,mixedForest,44.042149,-71.271603,455,2014-06-02T18:35Z,2014,6,2,153,165,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20140602,mixedForest,44.042149,-71.271603,455,2014-06-02T18:35Z,2014,6,2,153,165,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20140717,mixedForest,44.042149,-71.271603,455,2014-07-17T20:40Z,2014,7,17,198,160,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20140717,mixedForest,44.042149,-71.271603,455,2014-07-17T20:40Z,2014,7,17,198,160,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20140717,mixedForest,44.042149,-71.271603,455,2014-07-17T20:40Z,2014,7,17,198,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20140806,mixedForest,44.042149,-71.271603,455,2014-08-06T17:22Z,2014,8,6,218,163,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20140806,mixedForest,44.042149,-71.271603,455,2014-08-06T17:22Z,2014,8,6,218,163,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20140806,mixedForest,44.042149,-71.271603,455,2014-08-06T17:22Z,2014,8,6,218,163,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20140827,mixedForest,44.042149,-71.271603,455,2014-08-27T17:47Z,2014,8,27,239,160,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20140827,mixedForest,44.042149,-71.271603,455,2014-08-27T17:47Z,2014,8,27,239,160,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20140827,mixedForest,44.042149,-71.271603,455,2014-08-27T17:47Z,2014,8,27,239,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20140924,mixedForest,44.042149,-71.271603,455,2014-09-24T17:25Z,2014,9,24,267,162,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20140924,mixedForest,44.042149,-71.271603,455,2014-09-24T17:25Z,2014,9,24,267,162,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20140924,mixedForest,44.042149,-71.271603,455,2014-09-24T17:25Z,2014,9,24,267,162,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20141009,mixedForest,44.042149,-71.271603,455,2014-10-09T14:57Z,2014,10,9,282,160,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20141009,mixedForest,44.042149,-71.271603,455,2014-10-09T14:57Z,2014,10,9,282,160,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20141009,mixedForest,44.042149,-71.271603,455,2014-10-09T14:57Z,2014,10,9,282,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20150520,mixedForest,44.042149,-71.271603,455,2015-05-20T18:15Z,2015,5,20,140,160,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20150520,mixedForest,44.042149,-71.271603,455,2015-05-20T18:15Z,2015,5,20,140,160,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20150520,mixedForest,44.042149,-71.271603,455,2015-05-20T18:15Z,2015,5,20,140,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20150610,mixedForest,44.042149,-71.271603,455,2015-06-10T14:03Z,2015,6,10,161,160,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20150610,mixedForest,44.042149,-71.271603,455,2015-06-10T14:03Z,2015,6,10,161,160,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20150610,mixedForest,44.042149,-71.271603,455,2015-06-10T14:03Z,2015,6,10,161,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20150630,mixedForest,44.042149,-71.271603,455,2015-06-30T17:25Z,2015,6,30,181,160,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20150630,mixedForest,44.042149,-71.271603,455,2015-06-30T17:25Z,2015,6,30,181,160,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20150630,mixedForest,44.042149,-71.271603,455,2015-06-30T17:25Z,2015,6,30,181,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20150722,mixedForest,44.042149,-71.271603,455,2015-07-22T15:57Z,2015,7,22,203,160,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20150722,mixedForest,44.042149,-71.271603,455,2015-07-22T15:57Z,2015,7,22,203,160,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20150722,mixedForest,44.042149,-71.271603,455,2015-07-22T15:57Z,2015,7,22,203,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20150810,mixedForest,44.042149,-71.271603,455,2015-08-10T18:55Z,2015,8,10,222,162,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20150810,mixedForest,44.042149,-71.271603,455,2015-08-10T18:55Z,2015,8,10,222,162,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20150810,mixedForest,44.042149,-71.271603,455,2015-08-10T18:55Z,2015,8,10,222,162,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20150901,mixedForest,44.042149,-71.271603,455,2015-09-01T16:53Z,2015,9,1,244,165,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20150901,mixedForest,44.042149,-71.271603,455,2015-09-01T16:53Z,2015,9,1,244,165,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20150901,mixedForest,44.042149,-71.271603,455,2015-09-01T16:53Z,2015,9,1,244,165,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160503,mixedForest,44.042149,-71.271603,455,2016-05-03T18:30Z,2016,5,3,124,160,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160503,mixedForest,44.042149,-71.271603,455,2016-05-03T18:30Z,2016,5,3,124,160,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160503,mixedForest,44.042149,-71.271603,455,2016-05-03T18:30Z,2016,5,3,124,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160524,mixedForest,44.042149,-71.271603,455,2016-05-24T13:26Z,2016,5,24,145,160,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160524,mixedForest,44.042149,-71.271603,455,2016-05-24T13:26Z,2016,5,24,145,160,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160524,mixedForest,44.042149,-71.271603,455,2016-05-24T13:26Z,2016,5,24,145,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160614,mixedForest,44.042149,-71.271603,455,2016-06-14T13:34Z,2016,6,14,166,160,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160614,mixedForest,44.042149,-71.271603,455,2016-06-14T13:34Z,2016,6,14,166,160,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160614,mixedForest,44.042149,-71.271603,455,2016-06-14T13:34Z,2016,6,14,166,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160706,mixedForest,44.042149,-71.271603,455,2016-07-06T13:38Z,2016,7,6,188,160,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160706,mixedForest,44.042149,-71.271603,455,2016-07-06T13:38Z,2016,7,6,188,160,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160706,mixedForest,44.042149,-71.271603,455,2016-07-06T13:38Z,2016,7,6,188,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160815,mixedForest,44.042149,-71.271603,455,2016-08-15T16:32Z,2016,8,15,228,160,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160815,mixedForest,44.042149,-71.271603,455,2016-08-15T16:32Z,2016,8,15,228,160,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160815,mixedForest,44.042149,-71.271603,455,2016-08-15T16:32Z,2016,8,15,228,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160906,mixedForest,44.042149,-71.271603,455,2016-09-06T19:50Z,2016,9,6,250,140,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160906,mixedForest,44.042149,-71.271603,455,2016-09-06T19:50Z,2016,9,6,250,140,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160906,mixedForest,44.042149,-71.271603,455,2016-09-06T19:50Z,2016,9,6,250,140,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160929,mixedForest,44.042149,-71.271603,455,2016-09-29T13:31Z,2016,9,29,273,160,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160929,mixedForest,44.042149,-71.271603,455,2016-09-29T13:31Z,2016,9,29,273,160,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20160929,mixedForest,44.042149,-71.271603,455,2016-09-29T13:31Z,2016,9,29,273,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20161017,mixedForest,44.042149,-71.271603,455,2016-10-17T17:27Z,2016,10,17,291,160,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20161017,mixedForest,44.042149,-71.271603,455,2016-10-17T17:27Z,2016,10,17,291,160,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20161017,mixedForest,44.042149,-71.271603,455,2016-10-17T17:27Z,2016,10,17,291,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20161108,mixedForest,44.042149,-71.271603,455,2016-11-08T16:09Z,2016,11,8,313,160,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20161108,mixedForest,44.042149,-71.271603,455,2016-11-08T16:09Z,2016,11,8,313,160,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20161108,mixedForest,44.042149,-71.271603,455,2016-11-08T16:09Z,2016,11,8,313,160,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20170425,mixedForest,44.042149,-71.271603,455,2017-04-25T12:42Z,2017,4,25,115,157,Adult,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20170425,mixedForest,44.042149,-71.271603,455,2017-04-25T12:42Z,2017,4,25,115,157,Larva,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20170425,mixedForest,44.042149,-71.271603,455,2017-04-25T12:42Z,2017,4,25,115,157,Nymph,IXOSCA,0,0,0
D01,BART,BART_015,BART_015.20170607,mixedForest,44.042149,-71.271603,455,2017-06-07T18:57Z,2017,6,7,158,157,Adult,IXOSCA,0,0,0
